number,uid,gender,age_range_code,area_code,gender_str,age_range,area_str,CV,purchase_amount
1863,C7DC0AEA2F7AC93104FB9953A76D81F184949AE74D8990129E,1,1,2,male,16-18,Kanagawa,0,0
1864,DA01CD490D324EC4F6CD4C13D1CED8CADFE817F22E8C485292,1,2,36,male,18-22,Miyazaki,0,0
1865,EDFE1DF927A50B28FFB77C9B2101FD63A82C07FFBFF5CE67E0,1,6,6,male,50-59,Chiba,0,0
1866,B4A98292C6CE0CE7532825ABF78EAD8F85666793E7C552A2A4,1,5,1,male,40-49,Tokyo,0,0
1867,2856B6FEC36FB2C4394717A4690AC62775F734A6F04F90110E,1,2,2,male,18-22,Kanagawa,0,0
1868,CB6A55D09BBE022EC109BE6F626C8F65ED13AF5D4C841CFDFC,1,4,3,male,30-39,Oosaka,0,0
1869,D505DACB7B33423FB29BCDD984163D39DF27797B99DA4DB566,1,2,1,male,18-22,Tokyo,0,0
1874,A72FC7E7445A3B23306A86BBF6F979C8400079574C5F0A502B,1,1,34,male,16-18,Oomuta,0,0
1875,EFB14667BFF3F9B23270185EE707E4EB3FF48607CFA7EB09A1,1,3,10,male,22-29,Shizuoka,0,0
1878,4DBC5A8987D5F9765A8F454098AAD9726CAF10D325917160FA,1,3,3,male,22-29,Oosaka,1,360
1879,F6D03898587B9B168A8168E79956E560DD77B99C1E919E3973,1,2,21,male,18-22,Fukushima,0,0
1880,2A7F676193FC97DBA0FF885D48F013EDFD5C35FD1F94B7852C,1,2,31,male,18-22,Aomori,0,0
1882,C5A5584B404036EAF82026D5A0FC06B4EFE700656DCE3EC031,1,1,36,male,16-18,Miyazaki,0,0
1886,C230646DD6714AAA76D693353AC9E13606A1B6994E820A8429,1,4,5,male,30-39,Saitama,0,0
1888,56FDC9A1705191736D706517129BA980701947F7379D3D0CDA,1,2,27,male,18-22,Yamaguchi,0,0
1890,8F535B519879720F5F9C9254A49D3FA79E75C7FE1FA1F4CA7C,1,1,8,male,16-18,Hokkaido,0,0
1891,5538C350FB47EAB236750757D21383900CCC10A94F8C7BB602,1,2,6,male,18-22,Chiba,0,0
1892,6BA781E552A680D36C07A28FE8B596138247C1078443E93E1B,1,1,36,male,16-18,Miyazaki,0,0
1893,23BABA0EA1DDA6600CDE9702ADE4C55A1A6805A5E055916908,1,2,7,male,18-22,Hyogo,1,1120
1894,964D6CABC01AE02C71B1F48D5D1D3A96F2FEE77665677F274B,1,6,2,male,50-59,Kanagawa,1,800
1895,33493CC7E15E7C40F61A0F583031543E5C223193346A2821E8,1,7,4,male,60-,Aichi,0,0
1899,AEDF6052AD761612BE8CDA6696201FE1CFB70FF6FD5CFCE1C0,1,4,10,male,30-39,Shizuoka,0,0
1900,CCC92077F17ABF6E457E70B7DE6F59257296E93BD4C98E51D1,1,1,24,male,16-18,Kagoshima,0,0
1901,ACA528801F3A67776F958BA59CFA9F59AB4BF8ACC8BC4EB535,1,2,2,male,18-22,Kanagawa,0,0
1902,5238E492DBCB98E8720A9380C14D4CE50F15EDAC563E09BEA4,1,2,25,male,18-22,Okinawa,0,0
1903,4DC4AF614742F4AFE01E296E603B65932FA7E27C04737E6000,1,6,3,male,50-59,Oosaka,0,0
1904,44EFA643AC6CFC87136276B80A8DBF9F95BD56FB5BA4474BA1,1,3,3,male,22-29,Oosaka,0,0
1906,019D67ADD77AFFD7EC6A81FF208B49CC3A3B7C20C8E6846893,1,3,4,male,22-29,Aichi,1,560
1907,D798087BCBA2D0EE92039B64EB7D7D144431AE6BB9C8F4F77F,1,2,12,male,18-22,Hiroshima,0,0
1908,CE150F9C9FEA0D94F86EDDDC1E16664782B17D5697F4868AAF,1,6,5,male,50-59,Saitama,1,540
1909,95E5F37076C155FD72933C742EA8116C0B56DDFE7247B679FB,1,1,2,male,16-18,Kanagawa,0,0
1911,73851421FAFACFB7FB8202810A93638196791EED69C0772023,1,4,3,male,30-39,Oosaka,0,0
1913,1F024E9A664E3FEAC8E2B68357CDAE668B94F6F3691D219A3B,1,7,4,male,60-,Aichi,0,0
1915,DA381F2C852C91785735F10286CC3DE6BDB49558F9AE20DC93,1,1,2,male,16-18,Kanagawa,0,0
1918,774685123C3EC7EDE9C36DA65CB8C59A66861DD1D3E93CAE38,1,5,39,male,40-49,Kagawa,0,0
1919,C143883B0EA599CF5FB6A13016324B078E1CF5A23BF4FC0259,1,1,2,male,16-18,Kanagawa,0,0
1920,1DE3D3CA3FF0D51E0A4FE7B7F7EFDAEB06C185B2F2D33662DB,1,6,3,male,50-59,Oosaka,0,0
1921,0D7B92CC42D9832196B7A97A0F1CDD66F87F1F5271396A3F66,1,3,27,male,22-29,Yamaguchi,0,0
1922,782B8258AF5B65D3556F4791667CE7B0362AE15F74739B2EC8,1,4,4,male,30-39,Aichi,0,0
1923,8C790A6B9FC6494760865317FD36A4A90FA8F5011FE91FED80,1,2,1,male,18-22,Tokyo,0,0
1927,C1052401ED82DD82D33F605CFDA6958F5FA1B0449F7834EB42,1,1,1,male,16-18,Tokyo,0,0
1928,C48B83E3C3430BF5A3209FD83C9D5FDC40C15B9D94E1D84F33,1,3,18,male,22-29,Tochigi,0,0
1930,6D602FEF42551B67BED5C5693A2C3B25871EB78B9002549C43,1,6,6,male,50-59,Chiba,0,0
1931,22B35C7ECCCBB75F9F93CEDEF5CEF382A3B46946ED5745E35C,1,3,6,male,22-29,Chiba,1,200
1932,A585CA362A0A932E36545B26AC733F0310B4C62748B471DAE0,1,3,4,male,22-29,Aichi,0,0
1935,62170B5FE4FE459CF5A222553EEB18B6E921E0F981488A72DB,1,7,3,male,60-,Oosaka,0,0
1937,3218A693FDCB7897468BF2DBCAC983420755679935134BCCD9,1,4,4,male,30-39,Aichi,0,0
1938,FD0593B08EC066A6F24121F7AEA3858B77E9008ADEBFC42A27,1,2,23,male,18-22,Kumamoto,0,0
1939,8CC8AF2A06A56C64BA55D29125E8370F78A7ACEB7427DDE033,1,3,31,male,22-29,Aomori,0,0
1940,D4ADF320558FE0CB0E9DE162024251C42418B70AFA1B90B194,1,5,9,male,40-49,Fukuoka,0,0
1941,8550E302FDE52D71A5592ADDB96AFDD64A7A536821C9262773,1,1,45,male,16-18,Kochi,0,0
1942,3CED46301BA1F89C4E87B4947FDD545D95E8766CAA14A15AA9,1,7,1,male,60-,Tokyo,0,0
1944,67249CC51223DC361D20DF87378CA49A7F3E52341A01E40D89,1,2,9,male,18-22,Fukuoka,0,0
1949,B71D2DEB1CFFB30F905230741BEB88C356F8C149FF515BB5E5,1,4,1,male,30-39,Tokyo,1,1640
1950,079B828E1C13438B1381844F8C6DFE6DB2F04D639DC987270B,1,5,1,male,40-49,Tokyo,0,0
1951,2725CFCB607E61B74BAA4A8EC822035B6F45544262BD8CEB26,1,2,3,male,18-22,Oosaka,0,0
1952,5716E6E05739ABD44D1F0A9F4889E6A7427F20F577E1B26908,1,3,34,male,22-29,Oomuta,0,0
1953,1F5BB7D8E66946C7D9F8985D3667CDDF7BD3A88A928CA815E6,1,5,4,male,40-49,Aichi,0,0
1957,FBC7B816054B7179F581298236409E26D6DEEAE4ADF1553D20,1,4,39,male,30-39,Kagawa,0,0
1958,6FAC13311C59D52C1B55300B2B9DD632E3813D37C6FFECCC7C,1,4,9,male,30-39,Fukuoka,1,80
1959,84086A81AF40DE84A084935463E5F09413BDCCD512B1DE226E,1,3,1,male,22-29,Tokyo,0,0
1961,ACA2A86C192D0648B16D2EC5409BFB03927C19E9301E77A8EA,1,2,7,male,18-22,Hyogo,0,0
1964,DCD4304CB21A0E62620270E9C4C1F407359021FD949FCAD85B,1,5,3,male,40-49,Oosaka,1,500
1965,292F9F306154E45E80C9F4AF906F675D61FEDEBEC95D84962A,1,3,12,male,22-29,Hiroshima,0,0
1967,433D60EA48EB02011F184C1114E56AA35F30C85239B3336ED6,1,5,33,male,40-49,Ishikawa,0,0
1968,8897001C84591C04B3D643965E3584310F2E3E31C851EEDDAF,1,6,2,male,50-59,Kanagawa,1,1200
1969,EAC1DA4C9451EC343F3C893AE82D4226A17093338606664BBF,1,5,11,male,40-49,Ibaraki,0,0
1973,13A1D98803481539365524C6BF2BC24F3EE279D66816E2A44F,1,5,1,male,40-49,Tokyo,0,0
1974,806A3718AACAC2DB5C33B66429230F819FF625400D12733437,1,3,8,male,22-29,Hokkaido,1,340
1977,F2B3DD18C0F2BBC897677616E7FEAE0520BC0FE7C803D8F8D3,1,2,13,male,18-22,Kyoto,0,0
1978,5E1ED1C7BDC36A58B4BFBAF9494E7BEAB82557E18E8E3B8FB6,1,3,28,male,22-29,Aichi,0,0
1980,34C2BE8A8D9D2349D06AA3323348BF8705E138CC71ACDFB603,1,5,15,male,40-49,Niigata,1,340
1981,310D979E2E216DAA1C222A1787862118AC66BB7E7C1D4EECBA,1,3,2,male,22-29,Kanagawa,0,0
1983,C249F6117F297684EF4916B5CA113FA1A65E9EB0B3B902747D,1,1,17,male,16-18,Gifu,1,400
1986,A0CB1734419B5980B3E270C778DA0B4FFB6BE0E3C7B8B9F8B1,1,7,31,male,60-,Aomori,1,160
1987,CF2C69D8A9E602D6AB3C5ECD9BA0C2E6A1894E0E1D75C7ED5A,1,2,10,male,18-22,Shizuoka,0,0
1989,B5ACB0EF64A993995EAB6767D45B73D56F358BCA760E6DE6CC,1,3,36,male,22-29,Miyazaki,0,0
1992,C59E79C54B1D1103B75CA730C1172EEB57E0BAF1E0C69CC4CA,1,2,27,male,18-22,Yamaguchi,0,0
1993,3F0860BD0D28B4BBE27D16EAA119B54A96127A7F24D43DBE80,1,4,5,male,30-39,Saitama,0,0
1995,8031B25EE223888C0C210E26218CAC3AB9028524A9F4A6B275,1,1,47,male,16-18,Tottori,0,0
1996,0B7187E6B34B595D76A6306C9EDF4B84C0E29792051C68DE17,1,2,1,male,18-22,Tokyo,0,0
1997,25EE5F68333524AF98E28DBB95486B98E272D37E062C4E2DC1,1,2,5,male,18-22,Saitama,0,0
1998,63CE010A290183F27B8948933BFB621505376614680EFBD159,1,5,41,male,40-49,Saga,0,0
1999,1F4F73C1895795CAB965E3CE05284D68EE48C2D2AD42FE94EF,1,2,8,male,18-22,Hokkaido,0,0
2000,E954E9A4640AE0E25F22BEE21C6BB7654D83C7F4EE62BA8101,1,3,3,male,22-29,Oosaka,0,0
2002,FD2A912473462FEC5ECD3161ED5A9F64550946620A58654D69,1,3,1,male,22-29,Tokyo,0,0
2004,383EC9F84F2401EB587B4A6C72CC069DE7CD66D1DB82CD26FB,1,2,27,male,18-22,Yamaguchi,0,0
2005,ED57D3607BED8BFD2BF24F7B1E1B04C6C450D86145CF74B13F,1,4,10,male,30-39,Shizuoka,1,100
2007,0B7F2F0B1D069BEA7CFF0649FA921FD1EB9EA922744A5939DF,1,4,6,male,30-39,Chiba,0,0
2010,F352D7B9CE2AF9B8BFE7D5383BD6934EB874BDD867F81BCDB2,1,5,1,male,40-49,Tokyo,0,0
2011,2BDC9050B4C9C75E5A8C7F334D7744F0D2BB84F70E48B30B1A,1,5,2,male,40-49,Kanagawa,0,0
2012,CD442122CF7A8FACD84C578218E21DF15370AD8EAFEA91A3CC,1,4,1,male,30-39,Tokyo,0,0
2014,9899E545B6C63524FB1A3BF0F6314AE11F99E5F1087F43297E,1,3,7,male,22-29,Hyogo,0,0
2015,5DFA00099858D557147FEF2657533F7B12941DB3911578F8AE,1,6,1,male,50-59,Tokyo,0,0
2017,0E1F0A6AC12BC54F6CF6A9A085E0886C1DD4688CE70CABA64B,1,7,9,male,60-,Fukuoka,0,0
2020,1C460148F873F495FDA612BDB61CF872B3D59C84BD96AFE042,1,2,36,male,18-22,Miyazaki,0,0
2022,AE32D3688CA733E0DEE837726EB02DAE4F2932108526E44C5A,1,3,6,male,22-29,Chiba,0,0
2023,F8A090DF09DAC3B4442FE1084B8EC12E84FB13AF07D4BD3B4E,1,5,1,male,40-49,Tokyo,0,0
2026,0E85F9536B209699DB7281C6FA25982BEBB7F566E98095DA9D,1,3,2,male,22-29,Kanagawa,0,0
2027,A7F350F86F9B3780BE0D15DC5992FEBE03CA6DF178A776F89E,1,3,8,male,22-29,Hokkaido,0,0
2028,91ED0EC6BAC5832DA0485CBC78C58D90F1AD6584073404AB07,1,3,39,male,22-29,Kagawa,0,0
2029,D98BF466B371669FBA320C133BF76B965879A99A9B6CB362DF,1,6,5,male,50-59,Saitama,0,0
2030,0355D438B1907DDD59DD60321C9C7D7EBFEA4B6A42252837E2,1,2,10,male,18-22,Shizuoka,0,0
2033,020E38949B232E9C99900AABC9C0D02964FDD424460FC4086E,1,7,3,male,60-,Oosaka,0,0
2034,355A02589A3F05EEE155AA1EA09D708B354DBD87290DE0A0B9,1,1,4,male,16-18,Aichi,0,0
2035,645A42B387876561DD2E2FBEFEFBBE27375A9CAC0D7962D467,1,1,6,male,16-18,Chiba,0,0
2036,CFD3D567ED6B55D109E4AA0691020271647F280F189D622E35,1,4,19,male,30-39,Gunma,0,0
2037,830524BC6A556D8943339AB5D310F7D71D507144BAB148A5B1,1,5,30,male,40-49,Nagasaki,0,0
2039,058273D85B460438F5ABF7263B279DBAF45265B22656E03425,1,5,8,male,40-49,Hokkaido,0,0
2043,7658D9BE1B88C649DF65CC6F5BEBA883BEE7220F9757E28488,1,5,1,male,40-49,Tokyo,0,0
2044,FCC2A86748A53671B05E7E4797A469CB875352E06A20B8A314,1,1,1,male,16-18,Tokyo,0,0
2048,A1A34429F3D7C3F41C3C2366BE598224C7481B323A45022899,1,7,3,male,60-,Oosaka,0,0
2049,0F0F8ADF51EBA7A61B2C0D07915D64FD8748F242FDF7A87AB7,1,1,2,male,16-18,Kanagawa,0,0
2050,64C1081B2F6A55E9C9FC85A4C38A4CC9D1FF9EC5DD8BAC6D61,1,1,26,male,16-18,Shiga,0,0
2051,46DEA8EA56D0664825851964C90CDEB2D91ACE424EAF8D3733,1,6,2,male,50-59,Kanagawa,0,0
2053,808863BED9241E24B4AF9DB616B21D99708174B269DFD5BE11,1,1,16,male,16-18,Nagano,0,0
2056,1253CC0D65AAA551322FB8470C5145FEBB7E7807564442AAD0,1,2,6,male,18-22,Chiba,0,0
2058,67CC7EC96ABC8FE5A73599AE447AB76907F703D0FBE62708DD,1,5,6,male,40-49,Chiba,1,300
2059,E090D89268274B3805E8B762D13D9F4F37E79861900C4F2535,1,1,11,male,16-18,Ibaraki,1,40
2060,1BCAB9991525A5984A72570678299B82075E0F8A2BBD2E881D,1,6,1,male,50-59,Tokyo,0,0
2062,9C4161C6AB7006EDE684A9346FBD43FD0EC9D4CBC8F5CA196A,1,4,7,male,30-39,Hyogo,0,0
2063,6B1453FDACE468D49D6DB584B4E0A3A92106BA476A358FFEC1,1,4,33,male,30-39,Ishikawa,0,0
2065,2A33E56FF1851A1CB85CA85DFC17EC3A002ED0B99B159320BF,1,1,43,male,16-18,Fukui,0,0
2066,6E141FB942FB60C0A1C4C827DA251357E9F6D5EE314ED4C95D,1,7,7,male,60-,Hyogo,0,0
2068,E60EF40D62C7C11227F32272345C239582BF77E700F6EB9D6D,1,2,11,male,18-22,Ibaraki,0,0
2069,D31C45EA1F5482CEB8CA1FF13D82177ACFD2E2B4DD4440B9A4,1,3,8,male,22-29,Hokkaido,0,0
2071,8EF959DF2FA99CD7B63EB2848C25993CC387D113E76314719B,1,2,9,male,18-22,Fukuoka,1,1200
2072,6792822FDFFB3AC41F304B66934185649B3917A6D1A837BA10,1,1,8,male,16-18,Hokkaido,0,0
2073,B0F76E4055AD5A66D2D85DD0F6AA5274944D35CC1427B5BB22,1,5,6,male,40-49,Chiba,0,0
2074,83A46AFD0CB40ECC772F26C4E369B8C69D8259CDED4C85CC49,1,5,7,male,40-49,Hyogo,0,0
2076,5076727448CB021BE4C9E87812839110615CB8B28CA786DB10,1,7,16,male,60-,Nagano,0,0
2079,EB8114E42CC3C00DF55D141ADE1A338947D9FF9957482283B5,1,2,32,male,18-22,Iwate,0,0
2082,0E62FB87DEE11A4209DCE62A3E0E75B87AF4ED753F7358D777,1,3,6,male,22-29,Chiba,1,100
2085,A774092B7347A624DA185A38F2727743A7DCBC394138A08B13,1,4,2,male,30-39,Kanagawa,0,0
2086,BAE46739DBAF63A0BA1AFCBB5CCCE35C3FBED0F7618F716FD3,1,6,1,male,50-59,Tokyo,0,0
2090,A4332118F3462768A2FD19D992D86D18AF819C9D647A8D2272,1,1,5,male,16-18,Saitama,0,0
2091,B78153D487786B65E8DBC69E4298E1462445020906FFA0A36F,1,7,15,male,60-,Niigata,0,0
2092,6947CE0338D5F2F090F85445616EBE742CD1C2C9A12B77BF45,1,2,13,male,18-22,Kyoto,0,0
2093,0B150CCEFA66C5F076A84FE1DE06762CFE8D5BD81130663B5E,1,3,14,male,22-29,Miyagi,0,0
2094,E32BE429F540E16719ED3387090C13689FFD77905929C79D7B,1,5,4,male,40-49,Aichi,0,0
2095,5D9977C5A58E372A71411867ECA74DA2B8C54065E55BFA11F1,1,5,1,male,40-49,Tokyo,1,140
2096,BBF99EF13CA236C77A29F258C661A6B34A26F929BC98BE95C2,1,4,1,male,30-39,Tokyo,0,0
2097,E84BAC7B374E2D2B2A4501DE89D8A15A0F688AF5627E31EB9D,1,4,9,male,30-39,Fukuoka,0,0
2098,6A7FFA21D50E696B7BC4FA634B8FB7DB49ED95902B49C25454,1,4,4,male,30-39,Aichi,0,0
2099,ABDC29DE00797BAEDD0BCDCC327D77DBF6F7F43D934BB0BAC7,1,1,3,male,16-18,Oosaka,0,0
2100,4951C479FDE2332086CA45591FA6026F169A53CA11E13FABD5,1,2,30,male,18-22,Nagasaki,0,0
2101,F9C293BA3AD3D403FA507A6135578ED1CE3DE8439672A6908B,1,4,1,male,30-39,Tokyo,1,100
2102,AF1E903993980D571E282F424E71545CCF9C6E2DBF1E1D9CAA,1,6,3,male,50-59,Oosaka,0,0
2104,E9901C22987DDA63A622BEE1485305781C142961742E774A08,1,1,6,male,16-18,Chiba,0,0
2105,4BEE6A08E9FEF4AC5973F82F898F38F54B3F1F0D9A4E49FA11,1,5,5,male,40-49,Saitama,1,1020
2107,24B5F8D0A46F062EC005E8BFB6A888E66C986D7E2E3B151347,1,5,18,male,40-49,Tochigi,0,0
2108,30B53EB57A22875E0742D4D6AF037C85702C69CBC35EDC680B,1,1,3,male,16-18,Oosaka,0,0
2109,8EFEDAE00BC3988957E3156E39EB55D12DBD5430FB6D635F51,1,5,14,male,40-49,Miyagi,0,0
2110,F7FA3611C0778A74A5A082FBBFFDB6FAA350C933DE4B9CBD4E,1,4,1,male,30-39,Tokyo,0,0
2111,CAD6BF78800D36730FE2DA71262769001A36A5860AD2A065D4,1,1,18,male,16-18,Tochigi,0,0
2115,291D7A010117D6F82FAFE3D5538C1D9E1525E6A35AEFEA24EA,1,5,26,male,40-49,Shiga,1,1240
2116,4483B57570C5BEDCF8082761A1599791E5C21A13D50416C294,1,1,7,male,16-18,Hyogo,0,0
2117,E830CD6586D08CECA4AFBAA34201D1E5B9C7FA596A15AF17B2,1,4,6,male,30-39,Chiba,1,340
2118,0E98B5E42CE093F1F4D4DCCDD307D5E5D96E822563F2DC8B3F,1,5,2,male,40-49,Kanagawa,0,0
2120,58A28FBBC78D07ED04AE134663710F8F817251B9AB70BEF1EA,1,1,36,male,16-18,Miyazaki,0,0
2123,B79DE74EE1B3A7A41436405EE143A98CC01DEB6609A5583F1F,1,2,2,male,18-22,Kanagawa,0,0
2124,5198C77A1F88C8C9F912514D767D4AC1F41EEAE60FF1853AEF,1,3,18,male,22-29,Tochigi,0,0
2126,E64ABF652977A67565FD87470D431AF4E5D27F6C0FF9CEAB89,1,1,30,male,16-18,Nagasaki,1,80
2129,589D67C5437256C1FAC59565391E098D029D350D85F36E5373,1,7,12,male,60-,Hiroshima,0,0
2132,7B0A0135D40E8632E730289D3746DD192515C8FBC84B0AE5C2,1,7,34,male,60-,Oomuta,0,0
2133,01AAB387C3327C6B14CB68FCAC3EFFB5A6EFA6DD6A92113839,1,7,42,male,60-,Yamanashi,0,0
2134,C434EB42CC2892CDBFA0C564EDCE7BEB090A293D8E9BE7C181,1,1,16,male,16-18,Nagano,0,0
2136,070D884B9BD2A2DC129EB8298BA02C54D91B76353F7723D3A2,1,1,7,male,16-18,Hyogo,0,0
2137,903C049C800B24D0F51D8962AA41C2C2C5D2C8C7114990913E,1,1,2,male,16-18,Kanagawa,0,0
2138,3A977414D33A577171B7CF2ECA087229C2124C8ED368B03FF6,1,4,5,male,30-39,Saitama,0,0
2139,A5878F33442B2EF47999D686D14D36F76D67D0554B5ECDF53F,1,7,2,male,60-,Kanagawa,0,0
2140,09B8A421D16F9D7E6EC19FF64A81273C866B599378B39D9944,1,5,15,male,40-49,Niigata,0,0
2141,D9E1219F91F218FDFAADE754188F4D5C5E0B72D305C1C3B483,1,2,7,male,18-22,Hyogo,1,280
2142,A37B9EEE2AB84EC1CB0289141411B71E10C6A3E835AA91991A,1,4,13,male,30-39,Kyoto,0,0
2143,C260BDAAF45C7EE3D608502EE39CAB066A8D007C3EC598CD11,1,1,9,male,16-18,Fukuoka,0,0
2144,797ACAD376511BC48F0F0E37F176E898CC0C76171FDBC8DDC0,1,7,1,male,60-,Tokyo,0,0
2145,0A5CA5BD439E1183135F4A2DA219923B0F155853E3A11D1B12,1,1,20,male,16-18,Okayama,0,0
2147,0941E981406A70B3FB5FC6BBFCFC228CE7DAEEC6BFBED4A791,1,1,7,male,16-18,Hyogo,0,0
2148,5E67FF0C360D0FB647ED10B5C748831174C7EEAC28019EC1FC,1,2,3,male,18-22,Oosaka,1,20
2149,E8279DD352AA0CB95B1CD4D2D5E8D6E7BD6B1FD348FB0084EF,1,7,32,male,60-,Iwate,0,0
2150,5F484C457B7BB3FD2D32AFCF807C30B41B6CE252330EFD90F0,1,1,13,male,16-18,Kyoto,0,0
2151,143EBF703D4FA1BA1FDDA081A7DC75EC5CBCDE9D50A79C2A42,1,7,19,male,60-,Gunma,0,0
2152,BD307DE324D4E02A568F930A3FE81F7E5D645F85D4BDAECA83,1,1,26,male,16-18,Shiga,0,0
2155,B265DF8521ED5EB3AAAAEACDAF7C28F2CA18AD9AEC981A8A2E,1,4,37,male,30-39,Toyama,0,0
2156,239590C451190F1231DF3203B6C20749D483E0B4755EC1B9C4,1,5,2,male,40-49,Kanagawa,1,580
2157,CFD54EF2FC9F709E0E54F1730A88F4E2C7AACE96B97D096FD0,1,1,27,male,16-18,Yamaguchi,0,0
2158,F56857E0AA17B88E57F462BA495C319563A10DCBF0CB43585B,1,4,5,male,30-39,Saitama,1,360
2160,4F7F73364E9B65AE32C306C6847D756F82E48F798DC9F3DC96,1,2,2,male,18-22,Kanagawa,0,0
2163,6ABD3D55529AA586300E0757AF47DBB84F037551787AF4059A,1,3,35,male,22-29,Yamagata,0,0
2164,65CDA124BCD7FD02992178A4B361D35B344B3D74A9E28614A4,1,1,25,male,16-18,Okinawa,0,0
2165,5D5B88BA9197446A0DCEE1192CD8632F4A64A205C7C1A2E7D4,1,4,6,male,30-39,Chiba,0,0
2167,37CE2C15F3B19AC91A1E07EFD41148A6F557A8F823F8AD7180,1,3,10,male,22-29,Shizuoka,0,0
2169,22421CB090E627978DA6D9951BAADF4A362E4AB7AD6C5A35F2,1,5,26,male,40-49,Shiga,0,0
2170,F6F7B63097C193CD5DBC0FF32C751A8DC7A498025710B05507,1,2,21,male,18-22,Fukushima,0,0
2171,CC47229F403905F02ACCA9BFA8E56D16135A8E2DD880CF3103,1,5,2,male,40-49,Kanagawa,0,0
2172,96171E85DD6173B0ABFED2627EFA630FF839262E356C308C2D,1,1,5,male,16-18,Saitama,0,0
2173,403C85A32C1F821726382A97CAC9EB19B8C31A5F920327B914,1,3,18,male,22-29,Tochigi,0,0
2176,6BDB9297E402825426F674C7C4478BD845AEB0042F967F0190,1,5,11,male,40-49,Ibaraki,0,0
2178,FF0BE4C2EC01CA5EEFBC0882BFC912FD08ADCA9145336704E7,1,2,14,male,18-22,Miyagi,0,0
2183,E947DC11EC7CA227166DCCFC54718A92D463C1138CD4D250F7,1,1,5,male,16-18,Saitama,0,0
2184,D260BAAAA3FB85E86D6F01CF68A90A6D835769DF7B88498F44,1,7,1,male,60-,Tokyo,0,0
2186,335A5CE5EF3B477D5BE7F3C88DD49FB35C2226D40B8BCB2806,1,1,41,male,16-18,Saga,0,0
2187,344B4EB46F07950E6F746213F341AD8F28D90864E61F2822E5,1,7,20,male,60-,Okayama,0,0
2188,E7910D16D6F50F8886ACAF306E40B1CF4D608547DAA859F5AA,1,3,1,male,22-29,Tokyo,0,0
2190,76481BF339134E645568944416D2359D54A42125DD29F8C478,1,5,6,male,40-49,Chiba,0,0
2191,3070B16739473D9FC5BB472955839DCC5DE59DD8BA34693877,1,4,2,male,30-39,Kanagawa,0,0
2194,2E416CE5273D53A340B12C064B7EB284C075F840424FBC6ABB,1,1,18,male,16-18,Tochigi,0,0
2195,96088D5C32EC41FCEF59A1AD9BCD0962D60E95972830229FDD,1,5,40,male,40-49,Wakayama,0,0
2197,42D911C0EF0DDD0BDBF5EE242515DF792CB80AFC3A75854159,1,2,2,male,18-22,Kanagawa,0,0
2198,FA51A5C4044A6891B0A5D0C56AF7A855B27FBACBC3354B0FFE,1,2,30,male,18-22,Nagasaki,0,0
2199,1723EE70D328F64E599FBA60B77D5FCE79434801C6E5F6B007,1,3,2,male,22-29,Kanagawa,0,0
2200,BB897C31BA4996886FB2B1E891804D7B5789CFC06EF7D4ABF3,1,6,5,male,50-59,Saitama,0,0
2201,C967BD970996883130C67FEDA9B03528CE23AF66A60C59E931,1,1,3,male,16-18,Oosaka,0,0
2202,3273414632C7A840B1FD52C15BC3317A52E63F25FE9F08AD5B,1,4,1,male,30-39,Tokyo,0,0
2205,61244C4D78B072DEF9330750162B10980528C0A2145BB5D96F,1,1,10,male,16-18,Shizuoka,0,0
2206,74EAE471805BDF4524011BE43AA4B057CACDA25ACD232D28A7,1,3,4,male,22-29,Aichi,0,0
2207,A2EDDD709C20448CF1B09CFEA224CDECC2DB2E040FE787ABBD,1,5,3,male,40-49,Oosaka,0,0
2208,8F3D6048E13F0DB1A4C24009242EA88E28ACD9E642BA562DC8,1,1,1,male,16-18,Tokyo,0,0
2210,74499FA5F5DFEE7C3BB8E867BE324765D178A0D717C517B214,1,1,8,male,16-18,Hokkaido,0,0
2211,AF62652D28F55B2C0A92CFD1290E20D876442047C49605A4DE,1,2,10,male,18-22,Shizuoka,0,0
2213,10F661D86EE0CD799E844121181AA5787EC5DAA837ADB13032,1,6,1,male,50-59,Tokyo,0,0
2215,E43EF7AD2D81825DA6A869B7E12E1532FF64018B552983D849,1,1,5,male,16-18,Saitama,0,0
2220,7D691265373219E3E8E21AD2CA804F93C97752DC24801FE15E,1,2,5,male,18-22,Saitama,0,0
2221,499E86AFF9D7FBE69C615DA1CFE76371E06E55459DA6E6F211,1,5,1,male,40-49,Tokyo,0,0
2222,98AC319D5B0527A17D9B28F89B291F633E17657E30C61EA53C,1,3,7,male,22-29,Hyogo,0,0
2223,7031298D60D3A87FD47478D60E80D23CE2E5951456836AD780,1,1,8,male,16-18,Hokkaido,0,0
2224,83EF28BF0DCC24118778789FEB4725B3FC4012326F9498F296,1,3,6,male,22-29,Chiba,0,0
2226,C1638EF68AC84744C3BDC9A01386596039295CE0F1F1F8BC8F,1,3,16,male,22-29,Nagano,0,0
2227,AEC55E445CE8748B5C60D97C8DD849FA29F3540F9B3539B5ED,1,5,2,male,40-49,Kanagawa,0,0
2228,D42E8EECB307CDF36413AFA7A25EF1B94A1B8632C3C81D3D97,1,1,4,male,16-18,Aichi,1,40
2229,E0A3F152171A980650FA2F8B1E8F0428D6AE6FFBF07925E157,1,1,13,male,16-18,Kyoto,0,0
